,province,health_region,date,cases,cumulative_cases
4335,New Brunswick,Zone 3 (Fredericton area),17-07-2020,0,49
4336,New Brunswick,Zone 3 (Fredericton area),18-07-2020,0,49
4337,New Brunswick,Zone 3 (Fredericton area),19-07-2020,1,50
4338,New Brunswick,Zone 3 (Fredericton area),20-07-2020,1,51
4339,New Brunswick,Zone 3 (Fredericton area),21-07-2020,0,51
4340,New Brunswick,Zone 3 (Fredericton area),22-07-2020,0,51
4341,New Brunswick,Zone 3 (Fredericton area),23-07-2020,0,51
4342,New Brunswick,Zone 3 (Fredericton area),24-07-2020,0,51
4343,New Brunswick,Zone 3 (Fredericton area),25-07-2020,0,51
4344,New Brunswick,Zone 3 (Fredericton area),26-07-2020,0,51
4345,New Brunswick,Zone 3 (Fredericton area),27-07-2020,0,51
4346,New Brunswick,Zone 3 (Fredericton area),28-07-2020,0,51
4347,New Brunswick,Zone 3 (Fredericton area),29-07-2020,0,51
4348,New Brunswick,Zone 3 (Fredericton area),30-07-2020,0,51
4349,New Brunswick,Zone 3 (Fredericton area),31-07-2020,0,51
4350,New Brunswick,Zone 3 (Fredericton area),01-08-2020,0,51
4351,New Brunswick,Zone 3 (Fredericton area),02-08-2020,0,51
4352,New Brunswick,Zone 3 (Fredericton area),03-08-2020,0,51
4353,New Brunswick,Zone 3 (Fredericton area),04-08-2020,0,51
4354,New Brunswick,Zone 3 (Fredericton area),05-08-2020,0,51
4355,New Brunswick,Zone 3 (Fredericton area),06-08-2020,0,51
4356,New Brunswick,Zone 3 (Fredericton area),07-08-2020,0,51
4357,New Brunswick,Zone 3 (Fredericton area),08-08-2020,0,51
4358,New Brunswick,Zone 3 (Fredericton area),09-08-2020,0,51
4359,New Brunswick,Zone 3 (Fredericton area),10-08-2020,0,51
4360,New Brunswick,Zone 3 (Fredericton area),11-08-2020,1,52
4361,New Brunswick,Zone 3 (Fredericton area),12-08-2020,1,53
4362,New Brunswick,Zone 3 (Fredericton area),13-08-2020,0,53
4363,New Brunswick,Zone 3 (Fredericton area),14-08-2020,0,53
4364,New Brunswick,Zone 3 (Fredericton area),15-08-2020,2,55
4365,New Brunswick,Zone 3 (Fredericton area),16-08-2020,0,55
4366,New Brunswick,Zone 3 (Fredericton area),17-08-2020,0,55
4367,New Brunswick,Zone 3 (Fredericton area),18-08-2020,0,55
4368,New Brunswick,Zone 3 (Fredericton area),19-08-2020,0,55
4369,New Brunswick,Zone 3 (Fredericton area),20-08-2020,0,55
4370,New Brunswick,Zone 3 (Fredericton area),21-08-2020,1,56
4371,New Brunswick,Zone 3 (Fredericton area),22-08-2020,0,56
4372,New Brunswick,Zone 3 (Fredericton area),23-08-2020,1,57
4373,New Brunswick,Zone 3 (Fredericton area),24-08-2020,0,57
4374,New Brunswick,Zone 3 (Fredericton area),25-08-2020,0,57
4375,New Brunswick,Zone 3 (Fredericton area),26-08-2020,0,57
4376,New Brunswick,Zone 3 (Fredericton area),27-08-2020,0,57
4377,New Brunswick,Zone 3 (Fredericton area),28-08-2020,0,57
4378,New Brunswick,Zone 3 (Fredericton area),29-08-2020,0,57
4379,New Brunswick,Zone 3 (Fredericton area),30-08-2020,0,57
4380,New Brunswick,Zone 4 (Edmundston area),25-01-2020,0,0
4381,New Brunswick,Zone 4 (Edmundston area),26-01-2020,0,0
4382,New Brunswick,Zone 4 (Edmundston area),27-01-2020,0,0
4383,New Brunswick,Zone 4 (Edmundston area),28-01-2020,0,0
4384,New Brunswick,Zone 4 (Edmundston area),29-01-2020,0,0
4385,New Brunswick,Zone 4 (Edmundston area),30-01-2020,0,0
4386,New Brunswick,Zone 4 (Edmundston area),31-01-2020,0,0
4387,New Brunswick,Zone 4 (Edmundston area),01-02-2020,0,0
4388,New Brunswick,Zone 4 (Edmundston area),02-02-2020,0,0
4389,New Brunswick,Zone 4 (Edmundston area),03-02-2020,0,0
4390,New Brunswick,Zone 4 (Edmundston area),04-02-2020,0,0
4391,New Brunswick,Zone 4 (Edmundston area),05-02-2020,0,0
4392,New Brunswick,Zone 4 (Edmundston area),06-02-2020,0,0
4393,New Brunswick,Zone 4 (Edmundston area),07-02-2020,0,0
4394,New Brunswick,Zone 4 (Edmundston area),08-02-2020,0,0
4395,New Brunswick,Zone 4 (Edmundston area),09-02-2020,0,0
4396,New Brunswick,Zone 4 (Edmundston area),10-02-2020,0,0
4397,New Brunswick,Zone 4 (Edmundston area),11-02-2020,0,0
4398,New Brunswick,Zone 4 (Edmundston area),12-02-2020,0,0
4399,New Brunswick,Zone 4 (Edmundston area),13-02-2020,0,0
4400,New Brunswick,Zone 4 (Edmundston area),14-02-2020,0,0
4401,New Brunswick,Zone 4 (Edmundston area),15-02-2020,0,0
4402,New Brunswick,Zone 4 (Edmundston area),16-02-2020,0,0
4403,New Brunswick,Zone 4 (Edmundston area),17-02-2020,0,0
4404,New Brunswick,Zone 4 (Edmundston area),18-02-2020,0,0
4405,New Brunswick,Zone 4 (Edmundston area),19-02-2020,0,0
4406,New Brunswick,Zone 4 (Edmundston area),20-02-2020,0,0
4407,New Brunswick,Zone 4 (Edmundston area),21-02-2020,0,0
4408,New Brunswick,Zone 4 (Edmundston area),22-02-2020,0,0
4409,New Brunswick,Zone 4 (Edmundston area),23-02-2020,0,0
4410,New Brunswick,Zone 4 (Edmundston area),24-02-2020,0,0
4411,New Brunswick,Zone 4 (Edmundston area),25-02-2020,0,0
4412,New Brunswick,Zone 4 (Edmundston area),26-02-2020,0,0
4413,New Brunswick,Zone 4 (Edmundston area),27-02-2020,0,0
4414,New Brunswick,Zone 4 (Edmundston area),28-02-2020,0,0
4415,New Brunswick,Zone 4 (Edmundston area),29-02-2020,0,0
4416,New Brunswick,Zone 4 (Edmundston area),01-03-2020,0,0
4417,New Brunswick,Zone 4 (Edmundston area),02-03-2020,0,0
4418,New Brunswick,Zone 4 (Edmundston area),03-03-2020,0,0
4419,New Brunswick,Zone 4 (Edmundston area),04-03-2020,0,0
4420,New Brunswick,Zone 4 (Edmundston area),05-03-2020,0,0
4421,New Brunswick,Zone 4 (Edmundston area),06-03-2020,0,0
4422,New Brunswick,Zone 4 (Edmundston area),07-03-2020,0,0
4423,New Brunswick,Zone 4 (Edmundston area),08-03-2020,0,0
4424,New Brunswick,Zone 4 (Edmundston area),09-03-2020,0,0
4425,New Brunswick,Zone 4 (Edmundston area),10-03-2020,0,0
4426,New Brunswick,Zone 4 (Edmundston area),11-03-2020,0,0
4427,New Brunswick,Zone 4 (Edmundston area),12-03-2020,0,0
4428,New Brunswick,Zone 4 (Edmundston area),13-03-2020,0,0
4429,New Brunswick,Zone 4 (Edmundston area),14-03-2020,0,0
4430,New Brunswick,Zone 4 (Edmundston area),15-03-2020,0,0
4431,New Brunswick,Zone 4 (Edmundston area),16-03-2020,0,0
4432,New Brunswick,Zone 4 (Edmundston area),17-03-2020,0,0
4433,New Brunswick,Zone 4 (Edmundston area),18-03-2020,0,0
4434,New Brunswick,Zone 4 (Edmundston area),19-03-2020,0,0
4435,New Brunswick,Zone 4 (Edmundston area),20-03-2020,0,0
4436,New Brunswick,Zone 4 (Edmundston area),21-03-2020,0,0
4437,New Brunswick,Zone 4 (Edmundston area),22-03-2020,0,0
4438,New Brunswick,Zone 4 (Edmundston area),23-03-2020,0,0
4439,New Brunswick,Zone 4 (Edmundston area),24-03-2020,0,0
4440,New Brunswick,Zone 4 (Edmundston area),25-03-2020,1,1
4441,New Brunswick,Zone 4 (Edmundston area),26-03-2020,0,1
4442,New Brunswick,Zone 4 (Edmundston area),27-03-2020,3,4
4443,New Brunswick,Zone 4 (Edmundston area),28-03-2020,0,4
4444,New Brunswick,Zone 4 (Edmundston area),29-03-2020,0,4
4445,New Brunswick,Zone 4 (Edmundston area),30-03-2020,0,4
4446,New Brunswick,Zone 4 (Edmundston area),31-03-2020,1,5
4447,New Brunswick,Zone 4 (Edmundston area),01-04-2020,0,5
4448,New Brunswick,Zone 4 (Edmundston area),02-04-2020,2,7
4449,New Brunswick,Zone 4 (Edmundston area),03-04-2020,0,7
4450,New Brunswick,Zone 4 (Edmundston area),04-04-2020,0,7
4451,New Brunswick,Zone 4 (Edmundston area),05-04-2020,0,7
4452,New Brunswick,Zone 4 (Edmundston area),06-04-2020,0,7
4453,New Brunswick,Zone 4 (Edmundston area),07-04-2020,0,7
4454,New Brunswick,Zone 4 (Edmundston area),08-04-2020,0,7
4455,New Brunswick,Zone 4 (Edmundston area),09-04-2020,0,7
4456,New Brunswick,Zone 4 (Edmundston area),10-04-2020,0,7
4457,New Brunswick,Zone 4 (Edmundston area),11-04-2020,0,7
4458,New Brunswick,Zone 4 (Edmundston area),12-04-2020,0,7
4459,New Brunswick,Zone 4 (Edmundston area),13-04-2020,0,7
4460,New Brunswick,Zone 4 (Edmundston area),14-04-2020,0,7
4461,New Brunswick,Zone 4 (Edmundston area),15-04-2020,0,7
4462,New Brunswick,Zone 4 (Edmundston area),16-04-2020,0,7
4463,New Brunswick,Zone 4 (Edmundston area),17-04-2020,0,7
4464,New Brunswick,Zone 4 (Edmundston area),18-04-2020,0,7
4465,New Brunswick,Zone 4 (Edmundston area),19-04-2020,0,7
4466,New Brunswick,Zone 4 (Edmundston area),20-04-2020,0,7
4467,New Brunswick,Zone 4 (Edmundston area),21-04-2020,0,7
4468,New Brunswick,Zone 4 (Edmundston area),22-04-2020,0,7
4469,New Brunswick,Zone 4 (Edmundston area),23-04-2020,0,7
4470,New Brunswick,Zone 4 (Edmundston area),24-04-2020,0,7
4471,New Brunswick,Zone 4 (Edmundston area),25-04-2020,0,7
4472,New Brunswick,Zone 4 (Edmundston area),26-04-2020,0,7
4473,New Brunswick,Zone 4 (Edmundston area),27-04-2020,0,7
4474,New Brunswick,Zone 4 (Edmundston area),28-04-2020,0,7
4475,New Brunswick,Zone 4 (Edmundston area),29-04-2020,0,7
4476,New Brunswick,Zone 4 (Edmundston area),30-04-2020,0,7
4477,New Brunswick,Zone 4 (Edmundston area),01-05-2020,0,7
4478,New Brunswick,Zone 4 (Edmundston area),02-05-2020,0,7
4479,New Brunswick,Zone 4 (Edmundston area),03-05-2020,0,7
4480,New Brunswick,Zone 4 (Edmundston area),04-05-2020,0,7
4481,New Brunswick,Zone 4 (Edmundston area),05-05-2020,0,7
4482,New Brunswick,Zone 4 (Edmundston area),06-05-2020,0,7
4483,New Brunswick,Zone 4 (Edmundston area),07-05-2020,0,7
4484,New Brunswick,Zone 4 (Edmundston area),08-05-2020,0,7
4485,New Brunswick,Zone 4 (Edmundston area),09-05-2020,0,7
4486,New Brunswick,Zone 4 (Edmundston area),10-05-2020,0,7
4487,New Brunswick,Zone 4 (Edmundston area),11-05-2020,0,7
4488,New Brunswick,Zone 4 (Edmundston area),12-05-2020,0,7
4489,New Brunswick,Zone 4 (Edmundston area),13-05-2020,0,7
4490,New Brunswick,Zone 4 (Edmundston area),14-05-2020,0,7
4491,New Brunswick,Zone 4 (Edmundston area),15-05-2020,0,7
4492,New Brunswick,Zone 4 (Edmundston area),16-05-2020,0,7
4493,New Brunswick,Zone 4 (Edmundston area),17-05-2020,0,7
4494,New Brunswick,Zone 4 (Edmundston area),18-05-2020,0,7
4495,New Brunswick,Zone 4 (Edmundston area),19-05-2020,0,7
4496,New Brunswick,Zone 4 (Edmundston area),20-05-2020,0,7
4497,New Brunswick,Zone 4 (Edmundston area),21-05-2020,0,7
4498,New Brunswick,Zone 4 (Edmundston area),22-05-2020,0,7
4499,New Brunswick,Zone 4 (Edmundston area),23-05-2020,0,7
4500,New Brunswick,Zone 4 (Edmundston area),24-05-2020,0,7
4501,New Brunswick,Zone 4 (Edmundston area),25-05-2020,0,7
4502,New Brunswick,Zone 4 (Edmundston area),26-05-2020,0,7
4503,New Brunswick,Zone 4 (Edmundston area),27-05-2020,0,7
4504,New Brunswick,Zone 4 (Edmundston area),28-05-2020,0,7
4505,New Brunswick,Zone 4 (Edmundston area),29-05-2020,0,7
4506,New Brunswick,Zone 4 (Edmundston area),30-05-2020,0,7
4507,New Brunswick,Zone 4 (Edmundston area),31-05-2020,0,7
4508,New Brunswick,Zone 4 (Edmundston area),01-06-2020,0,7
4509,New Brunswick,Zone 4 (Edmundston area),02-06-2020,0,7
4510,New Brunswick,Zone 4 (Edmundston area),03-06-2020,0,7
4511,New Brunswick,Zone 4 (Edmundston area),04-06-2020,0,7
4512,New Brunswick,Zone 4 (Edmundston area),05-06-2020,0,7
4513,New Brunswick,Zone 4 (Edmundston area),06-06-2020,0,7
4514,New Brunswick,Zone 4 (Edmundston area),07-06-2020,0,7
4515,New Brunswick,Zone 4 (Edmundston area),08-06-2020,0,7
4516,New Brunswick,Zone 4 (Edmundston area),09-06-2020,0,7
4517,New Brunswick,Zone 4 (Edmundston area),10-06-2020,0,7
4518,New Brunswick,Zone 4 (Edmundston area),11-06-2020,0,7
4519,New Brunswick,Zone 4 (Edmundston area),12-06-2020,0,7
4520,New Brunswick,Zone 4 (Edmundston area),13-06-2020,0,7
4521,New Brunswick,Zone 4 (Edmundston area),14-06-2020,0,7
4522,New Brunswick,Zone 4 (Edmundston area),15-06-2020,0,7
4523,New Brunswick,Zone 4 (Edmundston area),16-06-2020,0,7
4524,New Brunswick,Zone 4 (Edmundston area),17-06-2020,0,7
4525,New Brunswick,Zone 4 (Edmundston area),18-06-2020,0,7
4526,New Brunswick,Zone 4 (Edmundston area),19-06-2020,0,7
4527,New Brunswick,Zone 4 (Edmundston area),20-06-2020,0,7
4528,New Brunswick,Zone 4 (Edmundston area),21-06-2020,0,7
4529,New Brunswick,Zone 4 (Edmundston area),22-06-2020,0,7
4530,New Brunswick,Zone 4 (Edmundston area),23-06-2020,0,7
4531,New Brunswick,Zone 4 (Edmundston area),24-06-2020,0,7
4532,New Brunswick,Zone 4 (Edmundston area),25-06-2020,0,7
4533,New Brunswick,Zone 4 (Edmundston area),26-06-2020,0,7
4534,New Brunswick,Zone 4 (Edmundston area),27-06-2020,0,7
4535,New Brunswick,Zone 4 (Edmundston area),28-06-2020,0,7
4536,New Brunswick,Zone 4 (Edmundston area),29-06-2020,0,7
4537,New Brunswick,Zone 4 (Edmundston area),30-06-2020,0,7
4538,New Brunswick,Zone 4 (Edmundston area),01-07-2020,0,7
4539,New Brunswick,Zone 4 (Edmundston area),02-07-2020,0,7
4540,New Brunswick,Zone 4 (Edmundston area),03-07-2020,0,7
4541,New Brunswick,Zone 4 (Edmundston area),04-07-2020,0,7
4542,New Brunswick,Zone 4 (Edmundston area),05-07-2020,0,7
4543,New Brunswick,Zone 4 (Edmundston area),06-07-2020,0,7
4544,New Brunswick,Zone 4 (Edmundston area),07-07-2020,0,7
4545,New Brunswick,Zone 4 (Edmundston area),08-07-2020,0,7
4546,New Brunswick,Zone 4 (Edmundston area),09-07-2020,0,7
4547,New Brunswick,Zone 4 (Edmundston area),10-07-2020,0,7
4548,New Brunswick,Zone 4 (Edmundston area),11-07-2020,0,7
4549,New Brunswick,Zone 4 (Edmundston area),12-07-2020,0,7
4550,New Brunswick,Zone 4 (Edmundston area),13-07-2020,0,7
4551,New Brunswick,Zone 4 (Edmundston area),14-07-2020,0,7
4552,New Brunswick,Zone 4 (Edmundston area),15-07-2020,0,7
4553,New Brunswick,Zone 4 (Edmundston area),16-07-2020,0,7
4554,New Brunswick,Zone 4 (Edmundston area),17-07-2020,0,7
4555,New Brunswick,Zone 4 (Edmundston area),18-07-2020,0,7
4556,New Brunswick,Zone 4 (Edmundston area),19-07-2020,0,7
4557,New Brunswick,Zone 4 (Edmundston area),20-07-2020,0,7
4558,New Brunswick,Zone 4 (Edmundston area),21-07-2020,0,7
4559,New Brunswick,Zone 4 (Edmundston area),22-07-2020,0,7
4560,New Brunswick,Zone 4 (Edmundston area),23-07-2020,0,7
4561,New Brunswick,Zone 4 (Edmundston area),24-07-2020,0,7
4562,New Brunswick,Zone 4 (Edmundston area),25-07-2020,0,7
4563,New Brunswick,Zone 4 (Edmundston area),26-07-2020,0,7
4564,New Brunswick,Zone 4 (Edmundston area),27-07-2020,0,7
4565,New Brunswick,Zone 4 (Edmundston area),28-07-2020,0,7
4566,New Brunswick,Zone 4 (Edmundston area),29-07-2020,0,7
4567,New Brunswick,Zone 4 (Edmundston area),30-07-2020,0,7
4568,New Brunswick,Zone 4 (Edmundston area),31-07-2020,0,7
4569,New Brunswick,Zone 4 (Edmundston area),01-08-2020,0,7
4570,New Brunswick,Zone 4 (Edmundston area),02-08-2020,0,7
4571,New Brunswick,Zone 4 (Edmundston area),03-08-2020,0,7
4572,New Brunswick,Zone 4 (Edmundston area),04-08-2020,0,7
4573,New Brunswick,Zone 4 (Edmundston area),05-08-2020,0,7
4574,New Brunswick,Zone 4 (Edmundston area),06-08-2020,0,7
4575,New Brunswick,Zone 4 (Edmundston area),07-08-2020,0,7
4576,New Brunswick,Zone 4 (Edmundston area),08-08-2020,0,7
4577,New Brunswick,Zone 4 (Edmundston area),09-08-2020,0,7
4578,New Brunswick,Zone 4 (Edmundston area),10-08-2020,0,7
4579,New Brunswick,Zone 4 (Edmundston area),11-08-2020,0,7
4580,New Brunswick,Zone 4 (Edmundston area),12-08-2020,0,7
4581,New Brunswick,Zone 4 (Edmundston area),13-08-2020,0,7
4582,New Brunswick,Zone 4 (Edmundston area),14-08-2020,0,7
4583,New Brunswick,Zone 4 (Edmundston area),15-08-2020,0,7
4584,New Brunswick,Zone 4 (Edmundston area),16-08-2020,0,7
4585,New Brunswick,Zone 4 (Edmundston area),17-08-2020,0,7
4586,New Brunswick,Zone 4 (Edmundston area),18-08-2020,0,7
4587,New Brunswick,Zone 4 (Edmundston area),19-08-2020,0,7
4588,New Brunswick,Zone 4 (Edmundston area),20-08-2020,0,7
4589,New Brunswick,Zone 4 (Edmundston area),21-08-2020,0,7
4590,New Brunswick,Zone 4 (Edmundston area),22-08-2020,0,7
4591,New Brunswick,Zone 4 (Edmundston area),23-08-2020,0,7
4592,New Brunswick,Zone 4 (Edmundston area),24-08-2020,0,7
4593,New Brunswick,Zone 4 (Edmundston area),25-08-2020,0,7
4594,New Brunswick,Zone 4 (Edmundston area),26-08-2020,0,7
4595,New Brunswick,Zone 4 (Edmundston area),27-08-2020,0,7
4596,New Brunswick,Zone 4 (Edmundston area),28-08-2020,0,7
4597,New Brunswick,Zone 4 (Edmundston area),29-08-2020,0,7
4598,New Brunswick,Zone 4 (Edmundston area),30-08-2020,0,7
4599,New Brunswick,Zone 5 (Campbellton area),25-01-2020,0,0
4600,New Brunswick,Zone 5 (Campbellton area),26-01-2020,0,0
4601,New Brunswick,Zone 5 (Campbellton area),27-01-2020,0,0
4602,New Brunswick,Zone 5 (Campbellton area),28-01-2020,0,0
4603,New Brunswick,Zone 5 (Campbellton area),29-01-2020,0,0
4604,New Brunswick,Zone 5 (Campbellton area),30-01-2020,0,0
4605,New Brunswick,Zone 5 (Campbellton area),31-01-2020,0,0
4606,New Brunswick,Zone 5 (Campbellton area),01-02-2020,0,0
4607,New Brunswick,Zone 5 (Campbellton area),02-02-2020,0,0
4608,New Brunswick,Zone 5 (Campbellton area),03-02-2020,0,0
4609,New Brunswick,Zone 5 (Campbellton area),04-02-2020,0,0
4610,New Brunswick,Zone 5 (Campbellton area),05-02-2020,0,0
4611,New Brunswick,Zone 5 (Campbellton area),06-02-2020,0,0
4612,New Brunswick,Zone 5 (Campbellton area),07-02-2020,0,0
4613,New Brunswick,Zone 5 (Campbellton area),08-02-2020,0,0
4614,New Brunswick,Zone 5 (Campbellton area),09-02-2020,0,0
4615,New Brunswick,Zone 5 (Campbellton area),10-02-2020,0,0
4616,New Brunswick,Zone 5 (Campbellton area),11-02-2020,0,0
4617,New Brunswick,Zone 5 (Campbellton area),12-02-2020,0,0
4618,New Brunswick,Zone 5 (Campbellton area),13-02-2020,0,0
4619,New Brunswick,Zone 5 (Campbellton area),14-02-2020,0,0
4620,New Brunswick,Zone 5 (Campbellton area),15-02-2020,0,0
4621,New Brunswick,Zone 5 (Campbellton area),16-02-2020,0,0
4622,New Brunswick,Zone 5 (Campbellton area),17-02-2020,0,0
4623,New Brunswick,Zone 5 (Campbellton area),18-02-2020,0,0
4624,New Brunswick,Zone 5 (Campbellton area),19-02-2020,0,0
4625,New Brunswick,Zone 5 (Campbellton area),20-02-2020,0,0
4626,New Brunswick,Zone 5 (Campbellton area),21-02-2020,0,0
4627,New Brunswick,Zone 5 (Campbellton area),22-02-2020,0,0
4628,New Brunswick,Zone 5 (Campbellton area),23-02-2020,0,0
4629,New Brunswick,Zone 5 (Campbellton area),24-02-2020,0,0
4630,New Brunswick,Zone 5 (Campbellton area),25-02-2020,0,0
4631,New Brunswick,Zone 5 (Campbellton area),26-02-2020,0,0
4632,New Brunswick,Zone 5 (Campbellton area),27-02-2020,0,0
4633,New Brunswick,Zone 5 (Campbellton area),28-02-2020,0,0
4634,New Brunswick,Zone 5 (Campbellton area),29-02-2020,0,0
4635,New Brunswick,Zone 5 (Campbellton area),01-03-2020,0,0
4636,New Brunswick,Zone 5 (Campbellton area),02-03-2020,0,0
4637,New Brunswick,Zone 5 (Campbellton area),03-03-2020,0,0
4638,New Brunswick,Zone 5 (Campbellton area),04-03-2020,0,0
4639,New Brunswick,Zone 5 (Campbellton area),05-03-2020,0,0
4640,New Brunswick,Zone 5 (Campbellton area),06-03-2020,0,0
4641,New Brunswick,Zone 5 (Campbellton area),07-03-2020,0,0
4642,New Brunswick,Zone 5 (Campbellton area),08-03-2020,0,0
4643,New Brunswick,Zone 5 (Campbellton area),09-03-2020,0,0
4644,New Brunswick,Zone 5 (Campbellton area),10-03-2020,0,0
4645,New Brunswick,Zone 5 (Campbellton area),11-03-2020,0,0
4646,New Brunswick,Zone 5 (Campbellton area),12-03-2020,0,0
4647,New Brunswick,Zone 5 (Campbellton area),13-03-2020,0,0
4648,New Brunswick,Zone 5 (Campbellton area),14-03-2020,0,0
4649,New Brunswick,Zone 5 (Campbellton area),15-03-2020,0,0
4650,New Brunswick,Zone 5 (Campbellton area),16-03-2020,0,0
4651,New Brunswick,Zone 5 (Campbellton area),17-03-2020,0,0
4652,New Brunswick,Zone 5 (Campbellton area),18-03-2020,0,0
4653,New Brunswick,Zone 5 (Campbellton area),19-03-2020,0,0
4654,New Brunswick,Zone 5 (Campbellton area),20-03-2020,0,0
4655,New Brunswick,Zone 5 (Campbellton area),21-03-2020,0,0
4656,New Brunswick,Zone 5 (Campbellton area),22-03-2020,0,0
4657,New Brunswick,Zone 5 (Campbellton area),23-03-2020,0,0
4658,New Brunswick,Zone 5 (Campbellton area),24-03-2020,0,0
4659,New Brunswick,Zone 5 (Campbellton area),25-03-2020,0,0
4660,New Brunswick,Zone 5 (Campbellton area),26-03-2020,0,0
4661,New Brunswick,Zone 5 (Campbellton area),27-03-2020,1,1
4662,New Brunswick,Zone 5 (Campbellton area),28-03-2020,0,1
4663,New Brunswick,Zone 5 (Campbellton area),29-03-2020,6,7
4664,New Brunswick,Zone 5 (Campbellton area),30-03-2020,0,7
4665,New Brunswick,Zone 5 (Campbellton area),31-03-2020,0,7
4666,New Brunswick,Zone 5 (Campbellton area),01-04-2020,2,9
4667,New Brunswick,Zone 5 (Campbellton area),02-04-2020,0,9
4668,New Brunswick,Zone 5 (Campbellton area),03-04-2020,1,10
4669,New Brunswick,Zone 5 (Campbellton area),04-04-2020,0,10
4670,New Brunswick,Zone 5 (Campbellton area),05-04-2020,0,10
4671,New Brunswick,Zone 5 (Campbellton area),06-04-2020,0,10
4672,New Brunswick,Zone 5 (Campbellton area),07-04-2020,0,10
4673,New Brunswick,Zone 5 (Campbellton area),08-04-2020,0,10
4674,New Brunswick,Zone 5 (Campbellton area),09-04-2020,0,10
4675,New Brunswick,Zone 5 (Campbellton area),10-04-2020,0,10
4676,New Brunswick,Zone 5 (Campbellton area),11-04-2020,0,10
4677,New Brunswick,Zone 5 (Campbellton area),12-04-2020,0,10
4678,New Brunswick,Zone 5 (Campbellton area),13-04-2020,1,11
4679,New Brunswick,Zone 5 (Campbellton area),14-04-2020,0,11
4680,New Brunswick,Zone 5 (Campbellton area),15-04-2020,1,12
4681,New Brunswick,Zone 5 (Campbellton area),16-04-2020,0,12
